,Gene,Metabolite,Direction
12725,Solyc02g063310.2,pmb3894,+
12726,Solyc02g063542.1,pmb3894,+
12727,Solyc02g063546.1,pmb3894,+
12728,Solyc02g065040.1,pmb3894,+
12729,Solyc02g065110.3,pmb3894,+
12730,Solyc02g067000.2,pmb3894,+
12731,Solyc02g067040.3,pmb3894,+
12732,Solyc02g067150.3,pmb3894,+
12733,Solyc02g067220.3,pmb3894,+
12734,Solyc02g067450.3,pmb3894,+
12735,Solyc02g067510.3,pmb3894,+
12736,Solyc02g067630.3,pmb3894,+
12737,Solyc02g067640.3,pmb3894,+
12738,Solyc02g067760.3,pmb3894,+
12739,Solyc02g067780.3,pmb3894,+
12740,Solyc02g069210.3,pmb3894,+
12741,Solyc02g069300.1,pmb3894,+
12742,Solyc02g069890.1,pmb3894,+
12743,Solyc02g069900.1,pmb3894,+
12744,Solyc02g070090.1,pmb3894,+
12745,Solyc02g071365.1,pmb3894,+
12746,Solyc02g071400.3,pmb3894,+
12747,Solyc02g071430.3,pmb3894,+
12748,Solyc02g072460.1,pmb3894,+
12749,Solyc02g072540.3,pmb3894,+
12750,Solyc02g074590.3,pmb3894,+
12751,Solyc02g076860.3,pmb3894,+
12752,Solyc02g076910.3,pmb3894,+
12753,Solyc02g077490.3,pmb3894,+
12754,Solyc02g077500.2,pmb3894,+
12755,Solyc02g077510.3,pmb3894,+
12756,Solyc02g077540.3,pmb3894,+
12757,Solyc02g078060.1,pmb3894,+
12758,Solyc02g078100.3,pmb3894,+
12759,Solyc02g078500.2,pmb3894,+
12760,Solyc02g078665.1,pmb3894,+
12761,Solyc02g078680.1,pmb3894,+
12762,Solyc02g078910.3,pmb3894,+
12763,Solyc02g078930.2,pmb3894,+
12764,Solyc02g079330.3,pmb3894,+
12765,Solyc02g079350.3,pmb3894,+
12766,Solyc02g080680.2,pmb3894,+
12767,Solyc02g080840.1,pmb3894,+
12768,Solyc02g081170.3,pmb3894,+
12769,Solyc02g081710.1,pmb3894,+
12770,Solyc02g082980.1,pmb3894,+
12771,Solyc02g085130.3,pmb3894,+
12772,Solyc02g085380.3,pmb3894,+
12773,Solyc02g085430.3,pmb3894,+
12774,Solyc02g085630.3,pmb3894,+
12775,Solyc02g086110.3,pmb3894,+
12776,Solyc02g086683.1,pmb3894,+
12777,Solyc02g086687.1,pmb3894,+
12778,Solyc02g086690.3,pmb3894,+
12779,Solyc02g086990.3,pmb3894,+
12780,Solyc02g087020.1,pmb3894,+
12781,Solyc02g087380.1,pmb3894,+
12782,Solyc02g087490.2,pmb3894,+
12783,Solyc02g087520.3,pmb3894,+
12784,Solyc02g087665.1,pmb3894,+
12785,Solyc02g087670.3,pmb3894,+
12786,Solyc02g088180.3,pmb3894,+
12787,Solyc02g088290.3,pmb3894,+
12788,Solyc02g088320.3,pmb3894,+
12789,Solyc02g088325.1,pmb3894,+
12790,Solyc02g088340.3,pmb3894,+
12791,Solyc02g088840.3,pmb3894,+
12792,Solyc02g088880.1,pmb3894,+
12793,Solyc02g088890.2,pmb3894,+
12794,Solyc02g089670.3,pmb3894,+
12795,Solyc02g090150.1,pmb3894,+
12796,Solyc02g090290.3,pmb3894,+
12797,Solyc02g090430.3,pmb3894,+
12798,Solyc02g090690.2,pmb3894,+
12799,Solyc02g091420.3,pmb3894,+
12800,Solyc02g091480.1,pmb3894,+
12801,Solyc02g091870.3,pmb3894,+
12802,Solyc02g092240.3,pmb3894,+
12803,Solyc02g093180.3,pmb3894,+
12804,Solyc02g093570.2,pmb3894,+
12805,Solyc02g093580.3,pmb3894,+
12806,Solyc02g094380.2,pmb3894,+
12807,Solyc03g005490.3,pmb3894,+
12808,Solyc03g005630.3,pmb3894,+
12809,Solyc03g005710.2,pmb3894,+
12810,Solyc03g005720.3,pmb3894,+
12811,Solyc03g005860.3,pmb3894,+
12812,Solyc03g005890.1,pmb3894,+
12813,Solyc03g006110.3,pmb3894,+
12814,Solyc03g006270.3,pmb3894,+
12815,Solyc03g006470.3,pmb3894,+
12816,Solyc03g006530.3,pmb3894,+
12817,Solyc03g007060.3,pmb3894,+
12818,Solyc03g007780.1,pmb3894,+
12819,Solyc03g007950.3,pmb3894,+
12820,Solyc03g007960.3,pmb3894,+
12821,Solyc03g013080.1,pmb3894,+
12822,Solyc03g013310.3,pmb3894,+
12823,Solyc03g013455.1,pmb3894,+
12824,Solyc03g019680.3,pmb3894,+
12825,Solyc03g019970.3,pmb3894,+
12826,Solyc03g025740.3,pmb3894,+
12827,Solyc03g031770.3,pmb3894,+
12828,Solyc03g031810.3,pmb3894,+
12829,Solyc03g031890.3,pmb3894,+
12830,Solyc03g032010.3,pmb3894,+
12831,Solyc03g032240.3,pmb3894,+
12832,Solyc03g034060.3,pmb3894,+
12833,Solyc03g034230.3,pmb3894,+
12834,Solyc03g034240.3,pmb3894,+
12835,Solyc03g034280.2,pmb3894,+
12836,Solyc03g043880.3,pmb3894,+
12837,Solyc03g043890.3,pmb3894,+
12838,Solyc03g043930.3,pmb3894,+
12839,Solyc03g044817.1,pmb3894,+
12840,Solyc03g044840.1,pmb3894,+
12841,Solyc03g044860.1,pmb3894,+
12842,Solyc03g045020.3,pmb3894,+
12843,Solyc03g046540.1,pmb3894,+
12844,Solyc03g046543.1,pmb3894,+
12845,Solyc03g052990.3,pmb3894,+
12846,Solyc03g058400.3,pmb3894,+
12847,Solyc03g058430.2,pmb3894,+
12848,Solyc03g058450.3,pmb3894,+
12849,Solyc03g058460.1,pmb3894,+
12850,Solyc03g058890.3,pmb3894,+
12851,Solyc03g058910.3,pmb3894,+
12852,Solyc03g059120.1,pmb3894,+
12853,Solyc03g059470.1,pmb3894,+
12854,Solyc03g062880.2,pmb3894,+
12855,Solyc03g063765.1,pmb3894,+
12856,Solyc03g064020.3,pmb3894,+
12857,Solyc03g065195.1,pmb3894,+
12858,Solyc03g065200.3,pmb3894,+
12859,Solyc03g065205.1,pmb3894,+
12860,Solyc03g071750.3,pmb3894,+
12861,Solyc03g078090.3,pmb3894,+
12862,Solyc03g078170.1,pmb3894,+
12863,Solyc03g078260.3,pmb3894,+
12864,Solyc03g078405.1,pmb3894,+
12865,Solyc03g078420.3,pmb3894,+
12866,Solyc03g078430.2,pmb3894,+
12867,Solyc03g078670.2,pmb3894,+
12868,Solyc03g079900.3,pmb3894,+
12869,Solyc03g080030.3,pmb3894,+
12870,Solyc03g080040.1,pmb3894,+
12871,Solyc03g081270.2,pmb3894,+
12872,Solyc03g083270.3,pmb3894,+
12873,Solyc03g083780.1,pmb3894,+
12874,Solyc03g083800.1,pmb3894,+
12875,Solyc03g093230.3,pmb3894,+
12876,Solyc03g093290.2,pmb3894,+
12877,Solyc03g095500.3,pmb3894,+
12878,Solyc03g096370.3,pmb3894,+
12879,Solyc03g096390.3,pmb3894,+
12880,Solyc03g096710.1,pmb3894,+
12881,Solyc03g097090.3,pmb3894,+
12882,Solyc03g097600.3,pmb3894,+
12883,Solyc03g097660.2,pmb3894,+
12884,Solyc03g097720.3,pmb3894,+
12885,Solyc03g098350.1,pmb3894,+
12886,Solyc03g098500.3,pmb3894,+
12887,Solyc03g098710.1,pmb3894,+
12888,Solyc03g098720.3,pmb3894,+
12889,Solyc03g098750.3,pmb3894,+
12890,Solyc03g104790.2,pmb3894,+
12891,Solyc03g112080.1,pmb3894,+
12892,Solyc03g112090.3,pmb3894,+
12893,Solyc03g112730.3,pmb3894,+
12894,Solyc03g113150.3,pmb3894,+
12895,Solyc03g113200.1,pmb3894,+
12896,Solyc03g113440.3,pmb3894,+
12897,Solyc03g113600.3,pmb3894,+
12898,Solyc03g114235.1,pmb3894,+
12899,Solyc03g115060.3,pmb3894,+
12900,Solyc03g115750.1,pmb3894,+
12901,Solyc03g116847.1,pmb3894,+
12902,Solyc03g116850.3,pmb3894,+
12903,Solyc03g117030.2,pmb3894,+
12904,Solyc03g117130.3,pmb3894,+
12905,Solyc03g117790.2,pmb3894,+
12906,Solyc03g118100.3,pmb3894,+
12907,Solyc03g118580.3,pmb3894,+
12908,Solyc03g119020.2,pmb3894,+
12909,Solyc03g119260.3,pmb3894,+
12910,Solyc03g120100.3,pmb3894,+
12911,Solyc03g120190.3,pmb3894,+
12912,Solyc03g120250.3,pmb3894,+
12913,Solyc03g120650.3,pmb3894,+
12914,Solyc03g120960.1,pmb3894,+
12915,Solyc03g121140.3,pmb3894,+
12916,Solyc03g121210.3,pmb3894,+
12917,Solyc03g121220.2,pmb3894,+
12918,Solyc03g121810.2,pmb3894,+
12919,Solyc03g122230.2,pmb3894,+
12920,Solyc03g123390.3,pmb3894,+
12921,Solyc03g123420.1,pmb3894,+
12922,Solyc03g124050.3,pmb3894,+
12923,Solyc04g005130.3,pmb3894,+
12924,Solyc04g005140.2,pmb3894,+
12925,Solyc04g005150.3,pmb3894,+
12926,Solyc04g005400.1,pmb3894,+
12927,Solyc04g007300.3,pmb3894,+
12928,Solyc04g007600.3,pmb3894,+
12929,Solyc04g007840.3,pmb3894,+
12930,Solyc04g008270.3,pmb3894,+
12931,Solyc04g008360.3,pmb3894,+
12932,Solyc04g009750.2,pmb3894,+
12933,Solyc04g009760.2,pmb3894,+
12934,Solyc04g010320.1,pmb3894,+
12935,Solyc04g010330.3,pmb3894,+
12936,Solyc04g011570.3,pmb3894,+
12937,Solyc04g011720.3,pmb3894,+
12938,Solyc04g011730.3,pmb3894,+
12939,Solyc04g014380.3,pmb3894,+
12940,Solyc04g014470.3,pmb3894,+
12941,Solyc04g014690.3,pmb3894,+
12942,Solyc04g014820.3,pmb3894,+
12943,Solyc04g014840.3,pmb3894,+
12944,Solyc04g014880.3,pmb3894,+
12945,Solyc04g015110.3,pmb3894,+
12946,Solyc04g015580.3,pmb3894,+
12947,Solyc04g016280.3,pmb3894,+
12948,Solyc04g017850.1,pmb3894,+
12949,Solyc04g018147.1,pmb3894,+
12950,Solyc04g019320.1,pmb3894,+
12951,Solyc04g024940.3,pmb3894,+
12952,Solyc04g025000.2,pmb3894,+
12953,Solyc04g025030.1,pmb3894,+
12954,Solyc04g025190.1,pmb3894,+
12955,Solyc04g025280.3,pmb3894,+
12956,Solyc04g025281.1,pmb3894,+
12957,Solyc04g025400.3,pmb3894,+
12958,Solyc04g025770.1,pmb3894,+
12959,Solyc04g040140.1,pmb3894,+
12960,Solyc04g040165.1,pmb3894,+
12961,Solyc04g045330.1,pmb3894,+
12962,Solyc04g045390.1,pmb3894,+
12963,Solyc04g049290.2,pmb3894,+
12964,Solyc04g049400.3,pmb3894,+
12965,Solyc04g049540.3,pmb3894,+
12966,Solyc04g050130.1,pmb3894,+
12967,Solyc04g050330.2,pmb3894,+
12968,Solyc04g050360.2,pmb3894,+
12969,Solyc04g050365.1,pmb3894,+
12970,Solyc04g050400.1,pmb3894,+
12971,Solyc04g050410.2,pmb3894,+
12972,Solyc04g050970.3,pmb3894,+
12973,Solyc04g051045.1,pmb3894,+
12974,Solyc04g051050.1,pmb3894,+
12975,Solyc04g051060.2,pmb3894,+
12976,Solyc04g051090.2,pmb3894,+
12977,Solyc04g051097.1,pmb3894,+
12978,Solyc04g051287.1,pmb3894,+
12979,Solyc04g051590.3,pmb3894,+
12980,Solyc04g053140.2,pmb3894,+
12981,Solyc04g054650.2,pmb3894,+
12982,Solyc04g054960.1,pmb3894,+
12983,Solyc04g056360.3,pmb3894,+
12984,Solyc04g056492.1,pmb3894,+
12985,Solyc04g056494.1,pmb3894,+
12986,Solyc04g056497.1,pmb3894,+
12987,Solyc04g056510.1,pmb3894,+
12988,Solyc04g063330.1,pmb3894,+
12989,Solyc04g071190.1,pmb3894,+
12990,Solyc04g071760.3,pmb3894,+
12991,Solyc04g071807.1,pmb3894,+
12992,Solyc04g072180.2,pmb3894,+
12993,Solyc04g072343.1,pmb3894,+
12994,Solyc04g072750.2,pmb3894,+
12995,Solyc04g073940.3,pmb3894,+
12996,Solyc04g074320.2,pmb3894,+
12997,Solyc04g074340.3,pmb3894,+
12998,Solyc04g076150.3,pmb3894,+
12999,Solyc04g077400.4,pmb3894,+
13000,Solyc04g078030.3,pmb3894,+
13001,Solyc04g078430.2,pmb3894,+
13002,Solyc04g078460.3,pmb3894,+
13003,Solyc04g079780.3,pmb3894,+
13004,Solyc04g080550.3,pmb3894,+
13005,Solyc04g081060.3,pmb3894,+
13006,Solyc04g081120.1,pmb3894,+
13007,Solyc04g081530.1,pmb3894,+
13008,Solyc04g081955.1,pmb3894,+
13009,Solyc04g082000.3,pmb3894,+
13010,Solyc04g082170.3,pmb3894,+
13011,Solyc04g082180.4,pmb3894,+
13012,Solyc04g082440.3,pmb3894,+
13013,Solyc04g082700.3,pmb3894,+
13014,Solyc05g005030.3,pmb3894,+
13015,Solyc05g005220.1,pmb3894,+
13016,Solyc05g005240.2,pmb3894,+
13017,Solyc05g005530.3,pmb3894,+
13018,Solyc05g006230.1,pmb3894,+
13019,Solyc05g006650.3,pmb3894,+
13020,Solyc05g006860.3,pmb3894,+
13021,Solyc05g007000.3,pmb3894,+
13022,Solyc05g007085.1,pmb3894,+
13023,Solyc05g007920.2,pmb3894,+
13024,Solyc05g008080.2,pmb3894,+
13025,Solyc05g008490.1,pmb3894,+
13026,Solyc05g009500.3,pmb3894,+
13027,Solyc05g010190.1,pmb3894,+
13028,Solyc05g010360.1,pmb3894,+
13029,Solyc05g012330.3,pmb3894,+
13030,Solyc05g012520.3,pmb3894,+
13031,Solyc05g012570.3,pmb3894,+
13032,Solyc05g013020.1,pmb3894,+
13033,Solyc05g013100.1,pmb3894,+
13034,Solyc05g013345.1,pmb3894,+
13035,Solyc05g013350.3,pmb3894,+
13036,Solyc05g013640.1,pmb3894,+
13037,Solyc05g013980.3,pmb3894,+
13038,Solyc05g014210.3,pmb3894,+
13039,Solyc05g014480.3,pmb3894,+
13040,Solyc05g014700.3,pmb3894,+
13041,Solyc05g015160.3,pmb3894,+
13042,Solyc05g015170.3,pmb3894,+
13043,Solyc05g015700.1,pmb3894,+
13044,Solyc05g015900.3,pmb3894,+
13045,Solyc05g015955.1,pmb3894,+
13046,Solyc05g016037.1,pmb3894,+
13047,Solyc05g017720.2,pmb3894,+
13048,Solyc05g023740.3,pmb3894,+
13049,Solyc05g023845.1,pmb3894,+
13050,Solyc05g023857.1,pmb3894,+
13051,Solyc05g024173.1,pmb3894,+
13052,Solyc05g024180.3,pmb3894,+
13053,Solyc05g024325.1,pmb3894,+
13054,Solyc05g024340.1,pmb3894,+
13055,Solyc05g024420.1,pmb3894,+
13056,Solyc05g024450.1,pmb3894,+
13057,Solyc05g025920.3,pmb3894,+
13058,Solyc05g026157.1,pmb3894,+
13059,Solyc05g026200.1,pmb3894,+
13060,Solyc05g026360.3,pmb3894,+
13061,Solyc05g026370.2,pmb3894,+
13062,Solyc05g026590.2,pmb3894,+
13063,Solyc05g040000.1,pmb3894,+
13064,Solyc05g041100.2,pmb3894,+
13065,Solyc05g041340.2,pmb3894,+
13066,Solyc05g041590.3,pmb3894,+
13067,Solyc05g042170.1,pmb3894,+
13068,Solyc05g045660.3,pmb3894,+
13069,Solyc05g046120.3,pmb3894,+
13070,Solyc05g046300.3,pmb3894,+
13071,Solyc05g047550.3,pmb3894,+
13072,Solyc05g047570.2,pmb3894,+
13073,Solyc05g048820.3,pmb3894,+
13074,Solyc05g049870.3,pmb3894,+
13075,Solyc05g049890.1,pmb3894,+
13076,Solyc05g050090.3,pmb3894,+
13077,Solyc05g050580.3,pmb3894,+
13078,Solyc05g050590.3,pmb3894,+
13079,Solyc05g051050.3,pmb3894,+
13080,Solyc05g051090.1,pmb3894,+
13081,Solyc05g051300.1,pmb3894,+
13082,Solyc05g051390.3,pmb3894,+
13083,Solyc05g051760.2,pmb3894,+
13084,Solyc05g051830.3,pmb3894,+
13085,Solyc05g051890.1,pmb3894,+
13086,Solyc05g051970.3,pmb3894,+
13087,Solyc05g052070.3,pmb3894,+
13088,Solyc05g052110.3,pmb3894,+
13089,Solyc05g052120.3,pmb3894,+
13090,Solyc05g052230.1,pmb3894,+
13091,Solyc05g052270.2,pmb3894,+
13092,Solyc05g052320.3,pmb3894,+
13093,Solyc05g052440.2,pmb3894,+
13094,Solyc05g052900.3,pmb3894,+
13095,Solyc05g053330.3,pmb3894,+
13096,Solyc05g053450.3,pmb3894,+
13097,Solyc05g053560.3,pmb3894,+
13098,Solyc05g053565.1,pmb3894,+
13099,Solyc05g053760.3,pmb3894,+
13100,Solyc05g054050.3,pmb3894,+
13101,Solyc05g054110.3,pmb3894,+
13102,Solyc05g054160.1,pmb3894,+
13103,Solyc05g054295.1,pmb3894,+
13104,Solyc05g054300.2,pmb3894,+
13105,Solyc05g054360.3,pmb3894,+
13106,Solyc05g054440.3,pmb3894,+
13107,Solyc05g055180.3,pmb3894,+
13108,Solyc05g055490.2,pmb3894,+
13109,Solyc05g055500.1,pmb3894,+
13110,Solyc05g055710.3,pmb3894,+
13111,Solyc05g055720.1,pmb3894,+
13112,Solyc05g055800.3,pmb3894,+
13113,Solyc05g055860.3,pmb3894,+
13114,Solyc05g055920.3,pmb3894,+
13115,Solyc05g055980.3,pmb3894,+
13116,Solyc05g056180.1,pmb3894,+
13117,Solyc06g005240.3,pmb3894,+
13118,Solyc06g005580.3,pmb3894,+
13119,Solyc06g005760.1,pmb3894,+
13120,Solyc06g005780.1,pmb3894,+
13121,Solyc06g005910.3,pmb3894,+
13122,Solyc06g005920.2,pmb3894,+
13123,Solyc06g007130.4,pmb3894,+
13124,Solyc06g007440.3,pmb3894,+
13125,Solyc06g007490.2,pmb3894,+
13126,Solyc06g007860.1,pmb3894,+
13127,Solyc06g007880.1,pmb3894,+
13128,Solyc06g008240.3,pmb3894,+
13129,Solyc06g008640.2,pmb3894,+
13130,Solyc06g008650.3,pmb3894,+
13131,Solyc06g008660.3,pmb3894,+
13132,Solyc06g008663.1,pmb3894,+
13133,Solyc06g008680.3,pmb3894,+
13134,Solyc06g008910.2,pmb3894,+
13135,Solyc06g009080.2,pmb3894,+
13136,Solyc06g009090.1,pmb3894,+
13137,Solyc06g009200.3,pmb3894,+
13138,Solyc06g009240.3,pmb3894,+
13139,Solyc06g009540.1,pmb3894,+
13140,Solyc06g009550.3,pmb3894,+
13141,Solyc06g010040.3,pmb3894,+
13142,Solyc06g011440.1,pmb3894,+
13143,Solyc06g011520.3,pmb3894,+
13144,Solyc06g011590.2,pmb3894,+
13145,Solyc06g011660.2,pmb3894,+
13146,Solyc06g031670.2,pmb3894,+
13147,Solyc06g034030.3,pmb3894,+
13148,Solyc06g034234.1,pmb3894,+
13149,Solyc06g034236.1,pmb3894,+
13150,Solyc06g034238.1,pmb3894,+
13151,Solyc06g035550.3,pmb3894,+
13152,Solyc06g036180.3,pmb3894,+
13153,Solyc06g036430.3,pmb3894,+
13154,Solyc06g036470.2,pmb3894,+
13155,Solyc06g036803.1,pmb3894,+
13156,Solyc06g043250.3,pmb3894,+
13157,Solyc06g048380.2,pmb3894,+
13158,Solyc06g048400.1,pmb3894,+
13159,Solyc06g048790.1,pmb3894,+
13160,Solyc06g050690.3,pmb3894,+
13161,Solyc06g052040.3,pmb3894,+
13162,Solyc06g052060.3,pmb3894,+
13163,Solyc06g053390.3,pmb3894,+
13164,Solyc06g053990.1,pmb3894,+
13165,Solyc06g054000.1,pmb3894,+
13166,Solyc06g054270.3,pmb3894,+
13167,Solyc06g054470.1,pmb3894,+
13168,Solyc06g054480.3,pmb3894,+
13169,Solyc06g059710.3,pmb3894,+
13170,Solyc06g059840.3,pmb3894,+
13171,Solyc06g059880.3,pmb3894,+
13172,Solyc06g060240.1,pmb3894,+
13173,Solyc06g060600.2,pmb3894,+
13174,Solyc06g060630.1,pmb3894,+
13175,Solyc06g062650.1,pmb3894,+
13176,Solyc06g062820.3,pmb3894,+
13177,Solyc06g062905.1,pmb3894,+
13178,Solyc06g062910.2,pmb3894,+
13179,Solyc06g063050.3,pmb3894,+
13180,Solyc06g063060.3,pmb3894,+
13181,Solyc06g063150.3,pmb3894,+
13182,Solyc06g063360.4,pmb3894,+
13183,Solyc06g064660.3,pmb3894,+
13184,Solyc06g065740.3,pmb3894,+
13185,Solyc06g066120.3,pmb3894,+
13186,Solyc06g066690.3,pmb3894,+
13187,Solyc06g067890.3,pmb3894,+
13188,Solyc06g067910.3,pmb3894,+
13189,Solyc06g068940.3,pmb3894,+
13190,Solyc06g069130.3,pmb3894,+
13191,Solyc06g069320.3,pmb3894,+
13192,Solyc06g069410.3,pmb3894,+
13193,Solyc06g069630.3,pmb3894,+
13194,Solyc06g069635.1,pmb3894,+
13195,Solyc06g069670.3,pmb3894,+
13196,Solyc06g070920.3,pmb3894,+
13197,Solyc06g070930.3,pmb3894,+
13198,Solyc06g070940.3,pmb3894,+
13199,Solyc06g071020.3,pmb3894,+
13200,Solyc06g071190.3,pmb3894,+
13201,Solyc06g071395.1,pmb3894,+
13202,Solyc06g071400.3,pmb3894,+
13203,Solyc06g071410.3,pmb3894,+
13204,Solyc06g072320.3,pmb3894,+
13205,Solyc06g072420.3,pmb3894,+
13206,Solyc06g072510.3,pmb3894,+
13207,Solyc06g072590.3,pmb3894,+
13208,Solyc06g073010.3,pmb3894,+
13209,Solyc06g073245.1,pmb3894,+
13210,Solyc06g073350.3,pmb3894,+
13211,Solyc06g073990.2,pmb3894,+
13212,Solyc06g074270.1,pmb3894,+
13213,Solyc06g075020.3,pmb3894,+
13214,Solyc06g075200.1,pmb3894,+
13215,Solyc06g075400.3,pmb3894,+
13216,Solyc06g075563.1,pmb3894,+
13217,Solyc06g076090.3,pmb3894,+
13218,Solyc06g076380.1,pmb3894,+
13219,Solyc06g076440.2,pmb3894,+
13220,Solyc06g076450.3,pmb3894,+
13221,Solyc06g076780.3,pmb3894,+
13222,Solyc06g076980.3,pmb3894,+
13223,Solyc06g082230.3,pmb3894,+
13224,Solyc06g082770.3,pmb3894,+
13225,Solyc06g082820.3,pmb3894,+
13226,Solyc06g082825.1,pmb3894,+
13227,Solyc06g083000.1,pmb3894,+
13228,Solyc06g083370.3,pmb3894,+
13229,Solyc06g083500.3,pmb3894,+
13230,Solyc06g083610.3,pmb3894,+
13231,Solyc06g083800.3,pmb3894,+
13232,Solyc06g083937.1,pmb3894,+
13233,Solyc06g083950.2,pmb3894,+
13234,Solyc06g083960.2,pmb3894,+
13235,Solyc06g084180.3,pmb3894,+
13236,Solyc06g084370.1,pmb3894,+
13237,Solyc06g084600.1,pmb3894,+
13238,Solyc06g084610.3,pmb3894,+
13239,Solyc06g084620.1,pmb3894,+
13240,Solyc07g005040.3,pmb3894,+
13241,Solyc07g006020.3,pmb3894,+
13242,Solyc07g006100.3,pmb3894,+
13243,Solyc07g006350.3,pmb3894,+
13244,Solyc07g006720.3,pmb3894,+
13245,Solyc07g007200.3,pmb3894,+
13246,Solyc07g007520.1,pmb3894,+
13247,Solyc07g007610.2,pmb3894,+
13248,Solyc07g007710.3,pmb3894,+
13249,Solyc07g007725.1,pmb3894,+
13250,Solyc07g008070.1,pmb3894,+
13251,Solyc07g008390.2,pmb3894,+
13252,Solyc07g008400.2,pmb3894,+
13253,Solyc07g008580.2,pmb3894,+
13254,Solyc07g008865.1,pmb3894,+
13255,Solyc07g015870.3,pmb3894,+
13256,Solyc07g015940.3,pmb3894,+
13257,Solyc07g016020.1,pmb3894,+
13258,Solyc07g016040.2,pmb3894,+
13259,Solyc07g016050.3,pmb3894,+
13260,Solyc07g016080.3,pmb3894,+
13261,Solyc07g016160.3,pmb3894,+
13262,Solyc07g017230.3,pmb3894,+
13263,Solyc07g017340.1,pmb3894,+
13264,Solyc07g017470.2,pmb3894,+
13265,Solyc07g017560.3,pmb3894,+
13266,Solyc07g018140.3,pmb3894,+
13267,Solyc07g019630.1,pmb3894,+
13268,Solyc07g019635.1,pmb3894,+
13269,Solyc07g021020.3,pmb3894,+
13270,Solyc07g021410.1,pmb3894,+
13271,Solyc07g021510.2,pmb3894,+
13272,Solyc07g024010.2,pmb3894,+
13273,Solyc07g024020.2,pmb3894,+
13274,Solyc07g025140.3,pmb3894,+
13275,Solyc07g026880.2,pmb3894,+
13276,Solyc07g032080.3,pmb3894,+
13277,Solyc07g032730.3,pmb3894,+
13278,Solyc07g032780.1,pmb3894,+
13279,Solyc07g039650.1,pmb3894,+
13280,Solyc07g039660.1,pmb3894,+
13281,Solyc07g039665.1,pmb3894,+
13282,Solyc07g040840.2,pmb3894,+
13283,Solyc07g041023.1,pmb3894,+
13284,Solyc07g042280.3,pmb3894,+
13285,Solyc07g043570.3,pmb3894,+
13286,Solyc07g043630.2,pmb3894,+
13287,Solyc07g043660.3,pmb3894,+
13288,Solyc07g043680.3,pmb3894,+
13289,Solyc07g043687.1,pmb3894,+
13290,Solyc07g043690.2,pmb3894,+
13291,Solyc07g044920.1,pmb3894,+
13292,Solyc07g045200.1,pmb3894,+
13293,Solyc07g045550.2,pmb3894,+
13294,Solyc07g049380.1,pmb3894,+
13295,Solyc07g049600.3,pmb3894,+
13296,Solyc07g052330.2,pmb3894,+
13297,Solyc07g052810.2,pmb3894,+
13298,Solyc07g052815.1,pmb3894,+
13299,Solyc07g054250.2,pmb3894,+
13300,Solyc07g056230.3,pmb3894,+
13301,Solyc07g062370.1,pmb3894,+
13302,Solyc07g062560.3,pmb3894,+
13303,Solyc07g063030.2,pmb3894,+
13304,Solyc07g063400.3,pmb3894,+
13305,Solyc07g063410.3,pmb3894,+
13306,Solyc07g063500.3,pmb3894,+
13307,Solyc07g063660.1,pmb3894,+
13308,Solyc07g063980.1,pmb3894,+
13309,Solyc07g064010.3,pmb3894,+
13310,Solyc07g064200.3,pmb3894,+
13311,Solyc07g064340.3,pmb3894,+
13312,Solyc07g064450.3,pmb3894,+
13313,Solyc07g064780.2,pmb3894,+
13314,Solyc07g065130.3,pmb3894,+
13315,Solyc07g065190.3,pmb3894,+
13316,Solyc07g066000.3,pmb3894,+
13317,Solyc07g066010.3,pmb3894,+
13318,Solyc07g066640.3,pmb3894,+
13319,Solyc08g005040.1,pmb3894,+
13320,Solyc08g005380.1,pmb3894,+
13321,Solyc08g005410.3,pmb3894,+
13322,Solyc08g006140.2,pmb3894,+
13323,Solyc08g006145.1,pmb3894,+
13324,Solyc08g006256.1,pmb3894,+
13325,Solyc08g006280.2,pmb3894,+
13326,Solyc08g006290.2,pmb3894,+
13327,Solyc08g006300.3,pmb3894,+
13328,Solyc08g006440.3,pmb3894,+
13329,Solyc08g006450.1,pmb3894,+
13330,Solyc08g006720.3,pmb3894,+
13331,Solyc08g007150.1,pmb3894,+
13332,Solyc08g007200.3,pmb3894,+
13333,Solyc08g007940.3,pmb3894,+
13334,Solyc08g008240.3,pmb3894,+
13335,Solyc08g008260.2,pmb3894,+
13336,Solyc08g008640.3,pmb3894,+
13337,Solyc08g008650.1,pmb3894,+
13338,Solyc08g013910.3,pmb3894,+
13339,Solyc08g013920.3,pmb3894,+
13340,Solyc08g014010.3,pmb3894,+
13341,Solyc08g014580.3,pmb3894,+
13342,Solyc08g016160.3,pmb3894,+
13343,Solyc08g023270.3,pmb3894,+
13344,Solyc08g023630.3,pmb3894,+
13345,Solyc08g028990.1,pmb3894,+
13346,Solyc08g041810.1,pmb3894,+
13347,Solyc08g041855.1,pmb3894,+
13348,Solyc08g043140.3,pmb3894,+
13349,Solyc08g044540.1,pmb3894,+
13350,Solyc08g048470.2,pmb3894,+
13351,Solyc08g059690.1,pmb3894,+
13352,Solyc08g062200.2,pmb3894,+
13353,Solyc08g062390.1,pmb3894,+
13354,Solyc08g062530.3,pmb3894,+
13355,Solyc08g062840.1,pmb3894,+
13356,Solyc08g062850.2,pmb3894,+
13357,Solyc08g062860.3,pmb3894,+
13358,Solyc08g065630.2,pmb3894,+
13359,Solyc08g066170.3,pmb3894,+
