,Gene,Metabolite,Direction
16430,Solyc12g038630.2,pme1588,-
16431,Solyc12g039180.2,pme1588,-
16432,Solyc12g043110.2,pme1588,-
16438,Solyc12g088730.2,pme1588,-
16440,Solyc12g095990.2,pme1588,-
16442,Solyc12g099490.2,pme1588,-
16443,Solyc12g099660.2,pme1588,-
16719,Solyc00g011880.3,pme2973,-
16720,Solyc00g072100.3,pme2973,-
16724,Solyc01g005980.3,pme2973,-
16726,Solyc01g006260.3,pme2973,-
16729,Solyc01g008550.4,pme2973,-
16740,Solyc01g065710.3,pme2973,-
16747,Solyc01g087060.3,pme2973,-
16748,Solyc01g087080.3,pme2973,-
16762,Solyc01g098760.3,pme2973,-
16789,Solyc02g022930.3,pme2973,-
16791,Solyc02g031790.2,pme2973,-
16806,Solyc02g077310.3,pme2973,-
16807,Solyc02g077315.1,pme2973,-
16816,Solyc02g083310.3,pme2973,-
16817,Solyc02g085245.1,pme2973,-
16818,Solyc02g085340.1,pme2973,-
16820,Solyc02g086370.3,pme2973,-
16821,Solyc02g087000.3,pme2973,-
16822,Solyc02g087050.2,pme2973,-
16841,Solyc02g093440.3,pme2973,-
16842,Solyc02g094320.3,pme2973,-
16848,Solyc03g007920.3,pme2973,-
16849,Solyc03g007940.3,pme2973,-
16852,Solyc03g026150.3,pme2973,-
16854,Solyc03g031680.3,pme2973,-
16857,Solyc03g058340.3,pme2973,-
16858,Solyc03g058950.3,pme2973,-
16865,Solyc03g096840.3,pme2973,-
16869,Solyc03g097640.3,pme2973,-
16877,Solyc03g112990.1,pme2973,-
16883,Solyc03g120450.3,pme2973,-
16885,Solyc03g123830.3,pme2973,-
16886,Solyc04g005570.3,pme2973,-
16888,Solyc04g007340.3,pme2973,-
16890,Solyc04g009550.3,pme2973,-
16891,Solyc04g010140.1,pme2973,-
16895,Solyc04g045600.3,pme2973,-
16897,Solyc04g056330.1,pme2973,-
16901,Solyc04g071560.3,pme2973,-
16902,Solyc04g071970.3,pme2973,-
16914,Solyc04g079315.1,pme2973,-
16916,Solyc04g080190.3,pme2973,-
16918,Solyc04g081160.3,pme2973,-
16926,Solyc05g009260.1,pme2973,-
16930,Solyc05g012160.3,pme2973,-
16931,Solyc05g012580.1,pme2973,-
16934,Solyc05g013240.3,pme2973,-
16940,Solyc05g025905.1,pme2973,-
16942,Solyc05g050920.3,pme2973,-
16944,Solyc05g051560.3,pme2973,-
16945,Solyc05g051780.3,pme2973,-
16947,Solyc05g053870.3,pme2973,-
16949,Solyc05g054150.3,pme2973,-
16951,Solyc05g055170.3,pme2973,-
16952,Solyc05g056055.1,pme2973,-
16955,Solyc06g005250.3,pme2973,-
16957,Solyc06g008010.3,pme2973,-
16958,Solyc06g008120.1,pme2973,-
16972,Solyc06g063230.3,pme2973,-
16983,Solyc06g072160.3,pme2973,-
16994,Solyc06g084621.1,pme2973,-
16995,Solyc07g005120.3,pme2973,-
17000,Solyc07g006580.3,pme2973,-
17001,Solyc07g006960.3,pme2973,-
17003,Solyc07g017250.3,pme2973,-
17004,Solyc07g017580.1,pme2973,-
17007,Solyc07g025370.3,pme2973,-
17010,Solyc07g039510.3,pme2973,-
17018,Solyc07g049165.1,pme2973,-
17021,Solyc07g053710.3,pme2973,-
17022,Solyc07g053970.3,pme2973,-
17026,Solyc07g061970.3,pme2973,-
17033,Solyc07g064320.2,pme2973,-
17037,Solyc07g065700.3,pme2973,-
17045,Solyc08g013710.3,pme2973,-
17046,Solyc08g013770.3,pme2973,-
17048,Solyc08g014600.3,pme2973,-
17053,Solyc08g061610.3,pme2973,-
17054,Solyc08g061635.1,pme2973,-
17055,Solyc08g061850.3,pme2973,-
17057,Solyc08g066330.2,pme2973,-
17065,Solyc08g075470.3,pme2973,-
17066,Solyc08g075880.3,pme2973,-
17067,Solyc08g077350.3,pme2973,-
17068,Solyc08g077480.3,pme2973,-
17071,Solyc08g077770.3,pme2973,-
17088,Solyc09g010670.3,pme2973,-
17091,Solyc09g018030.3,pme2973,-
17092,Solyc09g018510.3,pme2973,-
17093,Solyc09g018750.3,pme2973,-
17096,Solyc09g047930.1,pme2973,-
17105,Solyc09g072860.2,pme2973,-
17106,Solyc09g072980.2,pme2973,-
17109,Solyc09g082780.3,pme2973,-
17110,Solyc09g082940.3,pme2973,-
17113,Solyc09g090830.3,pme2973,-
17116,Solyc09g091420.3,pme2973,-
17120,Solyc09g097970.3,pme2973,-
17123,Solyc10g007780.2,pme2973,-
17125,Solyc10g008100.3,pme2973,-
17126,Solyc10g008460.3,pme2973,-
17127,Solyc10g009090.3,pme2973,-
17129,Solyc10g017610.1,pme2973,-
17131,Solyc10g018350.2,pme2973,-
17132,Solyc10g045350.2,pme2973,-
17134,Solyc10g046770.2,pme2973,-
17136,Solyc10g051350.2,pme2973,-
17137,Solyc10g074710.2,pme2973,-
17143,Solyc10g079990.2,pme2973,-
17144,Solyc10g081110.2,pme2973,-
17145,Solyc10g081160.2,pme2973,-
17151,Solyc10g084340.2,pme2973,-
17152,Solyc10g084770.2,pme2973,-
17154,Solyc10g085320.2,pme2973,-
17156,Solyc10g086060.2,pme2973,-
17158,Solyc10g086560.2,pme2973,-
17164,Solyc11g008270.2,pme2973,-
17166,Solyc11g010680.3,pme2973,-
17170,Solyc11g012050.1,pme2973,-
17173,Solyc11g013130.2,pme2973,-
17179,Solyc11g018610.2,pme2973,-
17185,Solyc11g040150.2,pme2973,-
17187,Solyc11g042440.1,pme2973,-
17189,Solyc11g045030.2,pme2973,-
17191,Solyc11g062290.2,pme2973,-
17192,Solyc11g065080.2,pme2973,-
17197,Solyc11g069010.2,pme2973,-
17199,Solyc11g071575.1,pme2973,-
17201,Solyc11g072510.2,pme2973,-
17202,Solyc11g073050.2,pme2973,-
17208,Solyc12g009790.2,pme2973,-
17220,Solyc12g036250.2,pme2973,-
17223,Solyc12g044380.2,pme2973,-
17226,Solyc12g049370.2,pme2973,-
17227,Solyc12g049390.2,pme2973,-
17228,Solyc12g055850.2,pme2973,-
17229,Solyc12g056220.2,pme2973,-
17234,Solyc12g094500.2,pme2973,-
17239,Solyc12g098370.2,pme2973,-
17240,Solyc12g098440.2,pme2973,-
17246,Solyc00g006800.3,pme3211,-
17247,Solyc00g007270.3,pme3211,-
17250,Solyc00g127660.3,pme3211,-
17260,Solyc01g007900.3,pme3211,-
17263,Solyc01g008990.3,pme3211,-
17274,Solyc01g065740.3,pme3211,-
17275,Solyc01g066050.3,pme3211,-
17277,Solyc01g067820.3,pme3211,-
17279,Solyc01g068400.3,pme3211,-
17281,Solyc01g073900.3,pme3211,-
17282,Solyc01g079320.3,pme3211,-
17283,Solyc01g079425.1,pme3211,-
17286,Solyc01g080040.3,pme3211,-
17290,Solyc01g080850.3,pme3211,-
17292,Solyc01g087530.3,pme3211,-
17298,Solyc01g091650.3,pme3211,-
17301,Solyc01g095420.3,pme3211,-
17303,Solyc01g095480.3,pme3211,-
17304,Solyc01g096350.3,pme3211,-
17310,Solyc01g099710.3,pme3211,-
17311,Solyc01g099850.3,pme3211,-
17312,Solyc01g100570.3,pme3211,-
17313,Solyc01g100580.3,pme3211,-
17314,Solyc01g100840.3,pme3211,-
17315,Solyc01g100860.3,pme3211,-
17316,Solyc01g102410.3,pme3211,-
17317,Solyc01g103850.3,pme3211,-
17318,Solyc01g104070.3,pme3211,-
17319,Solyc01g104220.3,pme3211,-
17320,Solyc01g105240.3,pme3211,-
17321,Solyc01g106260.3,pme3211,-
17322,Solyc01g106320.2,pme3211,-
17325,Solyc01g106870.3,pme3211,-
17326,Solyc01g107150.3,pme3211,-
17327,Solyc01g107210.3,pme3211,-
17328,Solyc01g107550.3,pme3211,-
17331,Solyc01g108290.3,pme3211,-
17334,Solyc01g109360.3,pme3211,-
17335,Solyc01g109410.3,pme3211,-
17336,Solyc01g109560.3,pme3211,-
17341,Solyc01g111420.3,pme3211,-
17343,Solyc01g112210.3,pme3211,-
17348,Solyc02g061980.3,pme3211,-
17351,Solyc02g062620.3,pme3211,-
17352,Solyc02g062910.2,pme3211,-
17354,Solyc02g065580.3,pme3211,-
17358,Solyc02g068650.2,pme3211,-
17363,Solyc02g069790.3,pme3211,-
17364,Solyc02g069950.3,pme3211,-
17365,Solyc02g070570.3,pme3211,-
17367,Solyc02g071450.3,pme3211,-
17370,Solyc02g078120.2,pme3211,-
17372,Solyc02g079060.3,pme3211,-
17377,Solyc02g080800.3,pme3211,-
17381,Solyc02g082800.3,pme3211,-
17382,Solyc02g082970.1,pme3211,-
17383,Solyc02g083260.3,pme3211,-
17389,Solyc02g086520.3,pme3211,-
17391,Solyc02g086780.3,pme3211,-
17394,Solyc02g086880.3,pme3211,-
17399,Solyc02g087900.3,pme3211,-
17400,Solyc02g087940.3,pme3211,-
17403,Solyc02g089310.1,pme3211,-
17405,Solyc02g091210.1,pme3211,-
17407,Solyc02g092495.1,pme3211,-
17408,Solyc02g092830.3,pme3211,-
17410,Solyc02g093830.3,pme3211,-
17411,Solyc02g093900.3,pme3211,-
17412,Solyc02g094440.3,pme3211,-
17415,Solyc03g005270.3,pme3211,-
17417,Solyc03g006860.3,pme3211,-
17419,Solyc03g007320.3,pme3211,-
17420,Solyc03g013170.3,pme3211,-
17421,Solyc03g019840.3,pme3211,-
17426,Solyc03g031690.3,pme3211,-
17427,Solyc03g031790.1,pme3211,-
17428,Solyc03g032050.3,pme3211,-
17432,Solyc03g034430.1,pme3211,-
17433,Solyc03g044140.3,pme3211,-
17436,Solyc03g046350.3,pme3211,-
17446,Solyc03g063880.3,pme3211,-
17447,Solyc03g079920.3,pme3211,-
17448,Solyc03g079950.3,pme3211,-
17449,Solyc03g082590.3,pme3211,-
17451,Solyc03g082910.3,pme3211,-
17456,Solyc03g096960.3,pme3211,-
17457,Solyc03g097140.3,pme3211,-
17458,Solyc03g097675.1,pme3211,-
17460,Solyc03g098400.2,pme3211,-
17465,Solyc03g111660.3,pme3211,-
17473,Solyc03g114790.3,pme3211,-
17474,Solyc03g114810.3,pme3211,-
17476,Solyc03g115700.3,pme3211,-
17478,Solyc03g116600.3,pme3211,-
17481,Solyc03g117320.3,pme3211,-
17482,Solyc03g117530.1,pme3211,-
17484,Solyc03g118020.3,pme3211,-
17485,Solyc03g118610.3,pme3211,-
17486,Solyc03g119170.3,pme3211,-
17487,Solyc03g119870.3,pme3211,-
17489,Solyc03g120010.3,pme3211,-
17490,Solyc03g120270.3,pme3211,-
17495,Solyc03g121590.3,pme3211,-
17497,Solyc03g123800.2,pme3211,-
17499,Solyc04g005450.3,pme3211,-
17501,Solyc04g007230.3,pme3211,-
17502,Solyc04g007610.3,pme3211,-
17504,Solyc04g007860.3,pme3211,-
17506,Solyc04g008380.3,pme3211,-
17520,Solyc04g014250.3,pme3211,-
17523,Solyc04g016520.3,pme3211,-
17525,Solyc04g045480.3,pme3211,-
17527,Solyc04g045630.3,pme3211,-
17528,Solyc04g045660.3,pme3211,-
17535,Solyc04g055110.3,pme3211,-
17540,Solyc04g071130.1,pme3211,-
17542,Solyc04g071710.3,pme3211,-
17544,Solyc04g072390.3,pme3211,-
17546,Solyc04g076060.3,pme3211,-
17548,Solyc04g077600.3,pme3211,-
17551,Solyc04g080080.3,pme3211,-
17556,Solyc04g082090.3,pme3211,-
17559,Solyc04g082260.3,pme3211,-
17560,Solyc04g082450.3,pme3211,-
17561,Solyc04g082670.3,pme3211,-
17562,Solyc04g082790.3,pme3211,-
17563,Solyc04g082800.3,pme3211,-
17565,Solyc05g005310.2,pme3211,-
17567,Solyc05g006080.1,pme3211,-
17569,Solyc05g007030.3,pme3211,-
17570,Solyc05g007260.3,pme3211,-
17571,Solyc05g007290.2,pme3211,-
17573,Solyc05g008190.3,pme3211,-
17574,Solyc05g008260.3,pme3211,-
17576,Solyc05g008600.3,pme3211,-
17577,Solyc05g008830.3,pme3211,-
17578,Solyc05g009220.3,pme3211,-
17583,Solyc05g012260.3,pme3211,-
17587,Solyc05g013030.1,pme3211,-
17588,Solyc05g013050.3,pme3211,-
17590,Solyc05g013340.3,pme3211,-
17593,Solyc05g015220.3,pme3211,-
17595,Solyc05g018150.3,pme3211,-
17596,Solyc05g018610.2,pme3211,-
17600,Solyc05g026540.3,pme3211,-
17604,Solyc05g032880.3,pme3211,-
17607,Solyc05g050000.3,pme3211,-
17608,Solyc05g050200.3,pme3211,-
17609,Solyc05g050230.3,pme3211,-
17610,Solyc05g050680.3,pme3211,-
17611,Solyc05g051790.3,pme3211,-
17612,Solyc05g052180.3,pme3211,-
17615,Solyc05g053780.3,pme3211,-
17616,Solyc05g054100.3,pme3211,-
17617,Solyc05g054140.3,pme3211,-
17618,Solyc05g054520.3,pme3211,-
17624,Solyc05g055770.3,pme3211,-
17626,Solyc05g056250.3,pme3211,-
17628,Solyc05g056580.3,pme3211,-
17629,Solyc06g005370.3,pme3211,-
17633,Solyc06g007200.3,pme3211,-
17634,Solyc06g007710.3,pme3211,-
17636,Solyc06g011280.3,pme3211,-
17639,Solyc06g050210.3,pme3211,-
17641,Solyc06g054490.3,pme3211,-
17643,Solyc06g059980.3,pme3211,-
17649,Solyc06g061150.3,pme3211,-
17650,Solyc06g065290.3,pme3211,-
17654,Solyc06g066290.3,pme3211,-
17658,Solyc06g068320.3,pme3211,-
17661,Solyc06g069010.3,pme3211,-
17663,Solyc06g069180.3,pme3211,-
17664,Solyc06g069330.3,pme3211,-
17665,Solyc06g069490.3,pme3211,-
17666,Solyc06g069520.3,pme3211,-
17674,Solyc06g074080.3,pme3211,-
17675,Solyc06g074400.3,pme3211,-
17678,Solyc06g076880.3,pme3211,-
17679,Solyc06g076890.1,pme3211,-
17680,Solyc06g082120.3,pme3211,-
17682,Solyc06g082370.3,pme3211,-
17684,Solyc06g082890.3,pme3211,-
17689,Solyc06g083540.3,pme3211,-
17691,Solyc06g083790.3,pme3211,-
17693,Solyc07g005590.3,pme3211,-
17697,Solyc07g007230.3,pme3211,-
17700,Solyc07g008000.3,pme3211,-
17702,Solyc07g008940.3,pme3211,-
17704,Solyc07g009320.3,pme3211,-
17705,Solyc07g015970.2,pme3211,-
17708,Solyc07g026770.3,pme3211,-
17711,Solyc07g032740.3,pme3211,-
17714,Solyc07g039450.3,pme3211,-
17716,Solyc07g041020.3,pme3211,-
17717,Solyc07g041200.3,pme3211,-
17719,Solyc07g042620.3,pme3211,-
17721,Solyc07g043120.1,pme3211,-
17724,Solyc07g047720.3,pme3211,-
17725,Solyc07g052570.3,pme3211,-
17726,Solyc07g052830.3,pme3211,-
17733,Solyc07g062880.3,pme3211,-
17735,Solyc07g063220.3,pme3211,-
17739,Solyc07g064800.3,pme3211,-
17740,Solyc07g064920.3,pme3211,-
17741,Solyc07g065850.3,pme3211,-
17747,Solyc08g005230.3,pme3211,-
17753,Solyc08g007530.3,pme3211,-
17754,Solyc08g008040.3,pme3211,-
17761,Solyc08g015630.3,pme3211,-
17762,Solyc08g022120.3,pme3211,-
17769,Solyc08g062910.3,pme3211,-
17770,Solyc08g065190.3,pme3211,-
17772,Solyc08g065860.3,pme3211,-
17777,Solyc08g067910.3,pme3211,-
17778,Solyc08g068060.3,pme3211,-
17782,Solyc08g075340.3,pme3211,-
17787,Solyc08g076920.3,pme3211,-
17789,Solyc08g077920.3,pme3211,-
17791,Solyc08g078370.3,pme3211,-
17799,Solyc08g081580.3,pme3211,-
17800,Solyc08g081760.2,pme3211,-
17804,Solyc09g005640.3,pme3211,-
17805,Solyc09g005930.3,pme3211,-
17807,Solyc09g007290.3,pme3211,-
17811,Solyc09g009030.3,pme3211,-
17812,Solyc09g009270.2,pme3211,-
17816,Solyc09g010740.3,pme3211,-
17820,Solyc09g014510.3,pme3211,-
17831,Solyc09g064450.3,pme3211,-
17836,Solyc09g065550.3,pme3211,-
17838,Solyc09g065990.3,pme3211,-
17839,Solyc09g072580.3,pme3211,-
17840,Solyc09g074090.3,pme3211,-
17844,Solyc09g075000.3,pme3211,-
17845,Solyc09g075100.3,pme3211,-
17846,Solyc09g075260.3,pme3211,-
17853,Solyc09g090700.1,pme3211,-
17857,Solyc10g005520.3,pme3211,-
17858,Solyc10g005580.3,pme3211,-
17860,Solyc10g006050.3,pme3211,-
17861,Solyc10g006070.3,pme3211,-
17862,Solyc10g006320.3,pme3211,-
17864,Solyc10g006790.3,pme3211,-
17868,Solyc10g007390.3,pme3211,-
17870,Solyc10g007760.3,pme3211,-
17873,Solyc10g008580.1,pme3211,-
17874,Solyc10g011670.3,pme3211,-
17877,Solyc10g017810.2,pme3211,-
17881,Solyc10g038120.2,pme3211,-
17884,Solyc10g044910.2,pme3211,-
17885,Solyc10g045640.2,pme3211,-
17886,Solyc10g047630.2,pme3211,-
17888,Solyc10g049650.2,pme3211,-
17897,Solyc10g074530.2,pme3211,-
17903,Solyc10g079000.1,pme3211,-
17904,Solyc10g079080.2,pme3211,-
17905,Solyc10g079260.2,pme3211,-
17906,Solyc10g079880.2,pme3211,-
17907,Solyc10g080160.2,pme3211,-
17908,Solyc10g080180.2,pme3211,-
17909,Solyc10g080320.2,pme3211,-
17910,Solyc10g080440.2,pme3211,-
17913,Solyc10g081270.2,pme3211,-
17916,Solyc10g083480.2,pme3211,-
17917,Solyc10g083600.2,pme3211,-
17918,Solyc10g083790.2,pme3211,-
17921,Solyc10g085790.2,pme3211,-
17929,Solyc11g006660.2,pme3211,-
17930,Solyc11g007230.1,pme3211,-
17931,Solyc11g007720.2,pme3211,-
17932,Solyc11g008290.1,pme3211,-
17940,Solyc11g013460.2,pme3211,-
17945,Solyc11g018560.2,pme3211,-
17948,Solyc11g022540.2,pme3211,-
17952,Solyc11g045210.2,pme3211,-
17954,Solyc11g062270.2,pme3211,-
17955,Solyc11g065490.2,pme3211,-
17957,Solyc11g067230.2,pme3211,-
17959,Solyc11g068640.2,pme3211,-
17962,Solyc11g069530.2,pme3211,-
17965,Solyc11g070070.2,pme3211,-
17966,Solyc11g071270.2,pme3211,-
17968,Solyc11g071770.1,pme3211,-
17969,Solyc11g072645.1,pme3211,-
17970,Solyc11g072740.1,pme3211,-
17971,Solyc12g005080.2,pme3211,-
17972,Solyc12g005220.2,pme3211,-
17974,Solyc12g006490.2,pme3211,-
17976,Solyc12g008760.2,pme3211,-
17979,Solyc12g009340.2,pme3211,-
17986,Solyc12g010520.2,pme3211,-
17991,Solyc12g014080.2,pme3211,-
17996,Solyc12g014470.2,pme3211,-
17997,Solyc12g017570.2,pme3211,-
17999,Solyc12g026430.2,pme3211,-
18002,Solyc12g039180.2,pme3211,-
18003,Solyc12g040810.2,pme3211,-
18005,Solyc12g044800.2,pme3211,-
18010,Solyc12g088730.2,pme3211,-
18015,Solyc12g095990.2,pme3211,-
18025,Solyc01g005980.3,pme3267,-
18029,Solyc01g008550.4,pme3267,-
18036,Solyc01g056795.1,pme3267,-
18043,Solyc01g087080.3,pme3267,-
18072,Solyc02g022930.3,pme3267,-
18087,Solyc02g077310.3,pme3267,-
18096,Solyc02g085245.1,pme3267,-
18117,Solyc02g094320.3,pme3267,-
18122,Solyc03g007920.3,pme3267,-
18123,Solyc03g007940.3,pme3267,-
18126,Solyc03g026150.3,pme3267,-
18133,Solyc03g058950.3,pme3267,-
18138,Solyc03g097640.3,pme3267,-
18145,Solyc03g112990.1,pme3267,-
18152,Solyc03g117760.3,pme3267,-
18155,Solyc03g120450.3,pme3267,-
18159,Solyc04g005570.3,pme3267,-
18160,Solyc04g007340.3,pme3267,-
18165,Solyc04g045600.3,pme3267,-
18170,Solyc04g056330.1,pme3267,-
18172,Solyc04g071560.3,pme3267,-
18179,Solyc04g079315.1,pme3267,-
18181,Solyc04g081160.3,pme3267,-
18199,Solyc05g050920.3,pme3267,-
18200,Solyc05g051780.3,pme3267,-
18201,Solyc05g053870.3,pme3267,-
18203,Solyc05g056055.1,pme3267,-
18205,Solyc06g005160.3,pme3267,-
18206,Solyc06g005250.3,pme3267,-
18225,Solyc06g072160.3,pme3267,-
18236,Solyc06g084621.1,pme3267,-
18241,Solyc07g006580.3,pme3267,-
18244,Solyc07g017250.3,pme3267,-
18263,Solyc07g061970.3,pme3267,-
18270,Solyc07g065690.3,pme3267,-
18275,Solyc08g013710.3,pme3267,-
18276,Solyc08g013770.3,pme3267,-
18280,Solyc08g061850.3,pme3267,-
18289,Solyc08g075470.3,pme3267,-
18303,Solyc09g018030.3,pme3267,-
18304,Solyc09g018510.3,pme3267,-
18320,Solyc09g082780.3,pme3267,-
18321,Solyc09g082940.3,pme3267,-
18325,Solyc09g090830.3,pme3267,-
18326,Solyc09g091420.3,pme3267,-
18330,Solyc10g008460.3,pme3267,-
18334,Solyc10g045350.2,pme3267,-
18338,Solyc10g051350.2,pme3267,-
18345,Solyc10g081110.2,pme3267,-
18347,Solyc10g084340.2,pme3267,-
18348,Solyc10g084770.2,pme3267,-
18357,Solyc11g010680.3,pme3267,-
18363,Solyc11g013130.2,pme3267,-
18370,Solyc11g042440.1,pme3267,-
18371,Solyc11g065080.2,pme3267,-
18377,Solyc11g069010.2,pme3267,-
18378,Solyc11g071575.1,pme3267,-
18380,Solyc11g073050.2,pme3267,-
18381,Solyc11g073090.1,pme3267,-
18383,Solyc12g009790.2,pme3267,-
18396,Solyc12g036250.2,pme3267,-
18398,Solyc12g044380.2,pme3267,-
18400,Solyc12g049370.2,pme3267,-
18401,Solyc12g049390.2,pme3267,-
18403,Solyc12g056220.2,pme3267,-
18406,Solyc12g094500.2,pme3267,-
18813,Solyc00g006800.3,pmf0180,-
18814,Solyc01g095420.3,pmf0180,-
18815,Solyc01g096350.3,pmf0180,-
18816,Solyc01g096800.3,pmf0180,-
18817,Solyc01g100840.3,pmf0180,-
18818,Solyc01g100860.3,pmf0180,-
18820,Solyc01g111150.2,pmf0180,-
18821,Solyc02g062910.2,pmf0180,-
18822,Solyc02g065580.3,pmf0180,-
18823,Solyc02g070570.3,pmf0180,-
18824,Solyc02g071450.3,pmf0180,-
18825,Solyc02g072130.3,pmf0180,-
18827,Solyc02g082860.3,pmf0180,-
18828,Solyc02g085040.3,pmf0180,-
18829,Solyc02g094440.3,pmf0180,-
18830,Solyc03g005270.3,pmf0180,-
18831,Solyc03g098400.2,pmf0180,-
18832,Solyc03g111230.3,pmf0180,-
18833,Solyc03g115990.2,pmf0180,-
18834,Solyc03g117870.3,pmf0180,-
18835,Solyc03g118540.3,pmf0180,-
18836,Solyc03g121370.3,pmf0180,-
18837,Solyc04g009410.3,pmf0180,-
18839,Solyc04g071580.3,pmf0180,-
18840,Solyc04g074550.3,pmf0180,-
18841,Solyc04g079190.3,pmf0180,-
18842,Solyc05g007260.3,pmf0180,-
18843,Solyc05g008600.3,pmf0180,-
18845,Solyc05g013170.2,pmf0180,-
18846,Solyc05g024415.1,pmf0180,-
18847,Solyc05g052180.3,pmf0180,-
18848,Solyc05g054100.3,pmf0180,-
18849,Solyc05g056250.3,pmf0180,-
18850,Solyc06g007330.3,pmf0180,-
18851,Solyc06g011280.3,pmf0180,-
18853,Solyc06g054490.3,pmf0180,-
18854,Solyc06g068320.3,pmf0180,-
18855,Solyc06g069010.3,pmf0180,-
18856,Solyc06g072490.3,pmf0180,-
18857,Solyc06g082890.3,pmf0180,-
18858,Solyc07g009160.3,pmf0180,-
18859,Solyc07g032740.3,pmf0180,-
18860,Solyc07g043120.1,pmf0180,-
18861,Solyc07g056500.3,pmf0180,-
18862,Solyc07g063170.1,pmf0180,-
18863,Solyc07g063540.3,pmf0180,-
18865,Solyc07g063910.3,pmf0180,-
18866,Solyc09g011360.3,pmf0180,-
18867,Solyc09g065830.3,pmf0180,-
18868,Solyc09g075100.3,pmf0180,-
18869,Solyc09g083080.3,pmf0180,-
18870,Solyc09g090700.1,pmf0180,-
18871,Solyc10g006020.3,pmf0180,-
18872,Solyc10g006070.3,pmf0180,-
18873,Solyc10g008340.3,pmf0180,-
18874,Solyc10g078830.2,pmf0180,-
18875,Solyc10g079260.2,pmf0180,-
18876,Solyc10g083220.2,pmf0180,-
18877,Solyc11g018560.2,pmf0180,-
18878,Solyc11g070030.2,pmf0180,-
18879,Solyc11g072740.1,pmf0180,-
18880,Solyc12g008760.2,pmf0180,-
18881,Solyc12g014230.2,pmf0180,-
18882,Solyc12g026430.2,pmf0180,-
18883,Solyc12g062810.1,pmf0180,-
18884,Solyc12g099100.2,pmf0180,-
18885,Solyc00g072100.3,pmf0473,-
18887,Solyc01g005980.3,pmf0473,-
18893,Solyc01g073710.2,pmf0473,-
18906,Solyc01g104685.1,pmf0473,-
18911,Solyc02g022930.3,pmf0473,-
18919,Solyc02g077310.3,pmf0473,-
18924,Solyc02g086370.3,pmf0473,-
18925,Solyc02g087000.3,pmf0473,-
18926,Solyc02g087050.2,pmf0473,-
18935,Solyc02g089980.3,pmf0473,-
18936,Solyc02g090620.3,pmf0473,-
18938,Solyc02g094320.3,pmf0473,-
18939,Solyc02g094570.3,pmf0473,-
18943,Solyc03g044000.1,pmf0473,-
18945,Solyc03g058340.3,pmf0473,-
18946,Solyc03g063680.2,pmf0473,-
18952,Solyc03g112960.1,pmf0473,-
18953,Solyc03g114970.3,pmf0473,-
18954,Solyc03g117760.3,pmf0473,-
18956,Solyc03g119510.3,pmf0473,-
18957,Solyc03g123830.3,pmf0473,-
18958,Solyc04g005570.3,pmf0473,-
18959,Solyc04g007340.3,pmf0473,-
18960,Solyc04g009550.3,pmf0473,-
18961,Solyc04g014710.3,pmf0473,-
18967,Solyc04g071560.3,pmf0473,-
18975,Solyc04g079315.1,pmf0473,-
18976,Solyc04g081160.3,pmf0473,-
18977,Solyc05g009330.3,pmf0473,-
18978,Solyc05g011980.3,pmf0473,-
18980,Solyc05g012160.3,pmf0473,-
18981,Solyc05g012580.1,pmf0473,-
18982,Solyc05g013240.3,pmf0473,-
18988,Solyc05g051690.3,pmf0473,-
18989,Solyc05g051780.3,pmf0473,-
18990,Solyc05g052800.3,pmf0473,-
18991,Solyc05g052940.3,pmf0473,-
18992,Solyc05g053930.3,pmf0473,-
18994,Solyc05g055170.3,pmf0473,-
18995,Solyc05g056055.1,pmf0473,-
18996,Solyc06g005160.3,pmf0473,-
19001,Solyc06g054250.3,pmf0473,-
19004,Solyc06g065210.4,pmf0473,-
19006,Solyc06g066310.3,pmf0473,-
19007,Solyc06g068080.3,pmf0473,-
19010,Solyc06g072160.3,pmf0473,-
19012,Solyc06g075180.1,pmf0473,-
19015,Solyc06g084400.3,pmf0473,-
19016,Solyc06g084621.1,pmf0473,-
19017,Solyc07g005180.3,pmf0473,-
19018,Solyc07g006580.3,pmf0473,-
19019,Solyc07g006640.3,pmf0473,-
19020,Solyc07g006960.3,pmf0473,-
19022,Solyc07g009460.3,pmf0473,-
19023,Solyc07g017250.3,pmf0473,-
19029,Solyc07g049165.1,pmf0473,-
19039,Solyc07g065690.3,pmf0473,-
19040,Solyc07g065700.3,pmf0473,-
19041,Solyc07g066270.3,pmf0473,-
19045,Solyc08g006890.3,pmf0473,-
19047,Solyc08g013770.3,pmf0473,-
19048,Solyc08g041770.3,pmf0473,-
19051,Solyc08g061850.3,pmf0473,-
19052,Solyc08g062383.1,pmf0473,-
19054,Solyc08g066330.2,pmf0473,-
19059,Solyc08g076520.3,pmf0473,-
19060,Solyc08g077350.3,pmf0473,-
19067,Solyc09g018510.3,pmf0473,-
19069,Solyc09g047930.1,pmf0473,-
19072,Solyc09g055910.3,pmf0473,-
19080,Solyc09g082780.3,pmf0473,-
19081,Solyc09g082940.3,pmf0473,-
19085,Solyc10g008100.3,pmf0473,-
19086,Solyc10g008460.3,pmf0473,-
19088,Solyc10g045350.2,pmf0473,-
19091,Solyc10g051350.2,pmf0473,-
19092,Solyc10g074710.2,pmf0473,-
19095,Solyc10g081110.2,pmf0473,-
19096,Solyc10g081160.2,pmf0473,-
19097,Solyc10g084770.2,pmf0473,-
